5.350000000000000000e+01 9.650000000000001421e+01 1.414000000000000057e+02 1.129999999999999858e+02 6.679999999999999716e+01 4.380000000000000426e+01 1.311999999999999886e+02 1.303999999999999773e+02 1.060000000000000142e+02 1.009000000000000057e+02 1.174000000000000057e+02 6.460000000000000853e+01 1.085999999999999659e+02 1.207999999999999972e+02
3.815000000000000000e+02 3.213999999999999773e+02 1.800999999999999943e+02 2.265999999999999943e+02 3.874000000000000341e+02 3.464000000000000341e+02 1.853000000000000114e+02 2.265999999999999943e+02 3.358999999999999773e+02 3.283999999999999773e+02 2.208000000000000114e+02 2.912999999999999545e+02 1.780999999999999943e+02 3.324000000000000341e+02
8.579999999999999716e+01 7.389999999999999147e+01 6.310000000000000142e+01 6.509999999999999432e+01 1.070999999999999943e+02 6.779999999999999716e+01 9.030000000000001137e+01 1.141999999999999886e+02 4.829999999999999716e+01 9.870000000000000284e+01 6.570000000000000284e+01 8.520000000000000284e+01 8.370000000000000284e+01 5.160000000000000142e+01
9.740000000000000568e+01 1.405000000000000000e+02 8.700000000000000000e+01 9.920000000000000284e+01 2.780000000000000426e+01 1.701999999999999886e+02 7.860000000000000853e+01 1.099000000000000057e+02 1.035999999999999943e+02 1.129000000000000057e+02 1.117999999999999972e+02 1.132999999999999972e+02 1.275000000000000000e+02 4.410000000000000142e+01
9.070000000000001705e+01 2.445000000000000000e+02 2.965999999999999659e+02 2.838000000000000114e+02 1.607999999999999829e+02 1.796999999999999886e+02 2.092999999999999829e+02 2.161000000000000512e+02 2.183999999999999773e+02 1.655999999999999943e+02 2.240999999999999943e+02 3.843000000000000682e+02 9.699999999999998579e+01 1.540000000000000000e+02
2.275000000000000000e+02 2.665999999999999659e+02 2.607000000000000455e+02 2.038999999999999488e+02 1.569999999999999716e+02 1.795999999999999943e+02 2.219000000000000057e+02 2.778999999999999204e+02 3.125999999999999659e+02 1.926000000000000227e+02 2.601999999999999318e+02 2.021999999999999886e+02 2.941000000000000227e+02 2.341000000000000227e+02
1.664000000000000057e+02 1.061000000000000085e+02 2.085999999999999943e+02 1.991999999999999886e+02 1.021999999999999886e+02 3.440999999999999659e+02 1.185999999999999801e+02 1.413000000000000114e+02 1.493999999999999773e+02 1.432999999999999829e+02 1.271999999999999886e+02 2.176000000000000227e+02 7.419999999999998863e+01 1.850000000000000000e+01
6.250000000000000711e+01 1.051999999999999886e+02 6.720000000000000284e+01 7.190000000000000568e+01 5.950000000000000711e+01 6.439999999999999147e+01 1.014999999999999858e+02 1.251999999999999886e+02 6.600000000000000000e+01 5.520000000000000284e+01 1.364000000000000057e+02 1.288000000000000114e+02 5.079999999999999005e+01 1.020999999999999943e+02
5.850000000000000000e+01 8.110000000000000853e+01 1.018000000000000114e+02 6.329999999999999716e+01 7.629999999999999716e+01 7.369999999999998863e+01 9.509999999999999432e+01 4.730000000000000426e+01 7.289999999999999147e+01 8.559999999999999432e+01 8.070000000000000284e+01 3.649999999999999289e+01 6.679999999999999716e+01 6.030000000000000426e+01
2.348000000000000114e+02 2.506999999999999886e+02 1.635000000000000000e+02 1.461000000000000227e+02 1.695000000000000284e+02 1.948000000000000114e+02 1.014000000000000057e+02 1.319000000000000057e+02 1.568000000000000114e+02 2.028999999999999773e+02 1.760000000000000000e+02 2.083000000000000114e+02 0.000000000000000000e+00 2.539999999999999858e+01
4.210000000000000142e+01 1.087000000000000028e+02 4.719999999999999574e+01 5.979999999999999716e+01 5.410000000000000142e+01 3.830000000000000426e+01 1.224000000000000057e+02 5.570000000000000284e+01 1.152999999999999972e+02 6.179999999999999005e+01 3.609999999999999432e+01 3.510000000000000142e+01 0.000000000000000000e+00 0.000000000000000000e+00
7.579999999999999716e+01 1.547999999999999829e+02 1.658000000000000114e+02 1.912000000000000171e+02 3.929999999999999716e+01 7.609999999999999432e+01 1.307999999999999829e+02 2.629000000000000341e+02 1.105000000000000000e+02 6.100000000000000000e+01 2.539999999999999716e+02 2.993999999999999773e+02 8.940000000000000568e+01 5.840000000000000568e+01
1.899000000000000057e+02 3.086999999999999318e+02 4.111999999999999318e+02 3.715000000000000000e+02 1.340000000000000000e+02 2.367999999999999829e+02 2.958000000000000114e+02 3.818000000000000682e+02 1.535000000000000000e+02 1.915999999999999943e+02 4.183000000000000114e+02 2.744999999999999432e+02 1.289000000000000057e+02 1.620999999999999943e+02
4.182000000000000455e+02 2.593999999999999773e+02 4.076999999999999318e+02 3.603000000000000114e+02 4.940999999999999659e+02 3.891999999999999886e+02 3.730999999999999091e+02 3.462000000000000455e+02 3.485000000000000568e+02 3.874000000000000909e+02 3.199000000000000341e+02 3.518999999999999773e+02 3.514000000000000341e+02 3.630999999999999091e+02
2.536000000000000227e+02 1.583999999999999773e+02 1.181999999999999886e+02 1.856999999999999886e+02 2.460000000000000284e+02 1.361999999999999886e+02 1.450999999999999659e+02 1.047999999999999972e+02 2.278999999999999773e+02 1.879000000000000057e+02 1.284000000000000057e+02 1.456000000000000227e+02 1.475000000000000284e+02 1.319999999999999929e+01
3.400000000000000000e+01 1.650000000000000000e+01 4.209999999999999432e+01 2.010000000000000142e+01 5.599999999999999645e+00 4.189999999999999147e+01 2.429999999999999716e+01 3.100000000000000533e+00 1.900000000000000133e+00 5.099999999999999645e+00 6.400000000000000355e+00 2.210000000000000142e+01 5.000000000000000000e-01 2.000000000000000111e-01
6.440000000000000568e+01 6.179999999999999005e+01 4.370000000000000284e+01 3.639999999999999858e+01 1.860000000000000142e+01 4.500000000000000000e+00 2.569999999999999929e+01 3.560000000000000142e+01 3.339999999999999858e+01 5.100000000000000000e+01 6.729999999999999716e+01 4.669999999999999574e+01 9.390000000000000568e+01 4.170000000000000284e+01
4.309999999999999432e+01 6.150000000000000000e+01 8.240000000000000568e+01 1.445000000000000000e+02 3.360000000000000142e+01 5.120000000000000284e+01 1.126999999999999886e+02 9.739999999999999147e+01 7.300000000000000000e+01 5.169999999999999574e+01 1.187000000000000028e+02 8.529999999999998295e+01 1.142000000000000028e+02 5.130000000000000426e+01
4.309999999999999432e+01 6.150000000000000000e+01 8.240000000000000568e+01 1.445000000000000000e+02 3.360000000000000142e+01 5.120000000000000284e+01 1.126999999999999886e+02 9.739999999999999147e+01 7.300000000000000000e+01 5.169999999999999574e+01 1.187000000000000028e+02 8.529999999999998295e+01 1.142000000000000028e+02 5.130000000000000426e+01
1.104000000000000057e+02 6.060000000000000142e+01 1.024000000000000057e+02 1.153999999999999773e+02 9.400000000000001421e+01 1.828999999999999773e+02 1.213000000000000114e+02 2.049999999999999432e+02 9.670000000000001705e+01 1.343999999999999773e+02 1.431999999999999886e+02 1.817999999999999829e+02 8.820000000000000284e+01 8.779999999999999716e+01
1.240999999999999659e+02 1.515999999999999943e+02 2.309000000000000057e+02 2.123999999999999488e+02 1.900000000000000284e+02 1.732999999999999829e+02 1.738999999999999773e+02 2.055999999999999943e+02 1.017999999999999972e+02 1.235000000000000142e+02 2.014000000000000341e+02 1.910999999999999943e+02 1.455999999999999943e+02 1.215000000000000000e+02
1.760000000000000000e+02 1.662000000000000171e+02 1.066000000000000085e+02 8.759999999999999432e+01 2.621999999999999886e+02 3.514999999999999432e+02 1.351000000000000227e+02 1.350000000000000000e+02 1.292000000000000171e+02 1.384999999999999716e+02 8.629999999999999716e+01 1.637000000000000171e+02 2.378000000000000114e+02 9.429999999999999716e+01
2.501000000000000227e+02 1.963000000000000114e+02 2.054000000000000057e+02 1.641999999999999886e+02 1.707999999999999545e+02 1.760999999999999943e+02 2.495000000000000568e+02 1.553000000000000398e+02 2.980999999999999659e+02 2.615999999999999659e+02 1.406999999999999886e+02 1.273999999999999915e+02 1.349000000000000057e+02 2.628000000000000114e+02
1.490999999999999943e+02 1.170000000000000000e+02 1.459000000000000057e+02 1.619999999999999716e+02 2.126999999999999886e+02 8.250000000000000000e+01 1.276999999999999886e+02 1.425999999999999943e+02 1.581000000000000227e+02 1.208999999999999915e+02 1.229999999999999716e+02 1.029000000000000199e+02 1.114000000000000057e+02 1.760000000000000000e+02
2.275000000000000000e+02 1.891000000000000227e+02 1.510999999999999659e+02 1.789000000000000057e+02 2.287999999999999829e+02 2.124000000000000057e+02 1.357999999999999829e+02 1.171000000000000085e+02 2.823999999999999773e+02 2.618999999999999773e+02 1.603999999999999773e+02 1.565999999999999943e+02 2.011000000000000512e+02 2.568000000000000114e+02
3.556000000000000227e+02 2.413000000000000114e+02 2.155999999999999943e+02 1.994999999999999432e+02 3.706000000000000227e+02 2.847000000000000455e+02 1.889999999999999716e+02 1.719000000000000057e+02 2.888999999999999773e+02 3.135999999999999659e+02 1.815999999999999943e+02 1.872999999999999829e+02 2.312000000000000171e+02 2.586000000000000227e+02
3.875000000000000568e+02 2.898999999999999773e+02 4.316000000000000227e+02 4.231999999999999318e+02 2.511999999999999886e+02 4.399000000000000909e+02 3.448999999999999773e+02 3.080000000000000000e+02 2.544000000000000057e+02 3.305000000000000000e+02 2.797000000000000455e+02 3.043999999999999773e+02 2.365999999999999943e+02 1.795000000000000000e+02
4.173000000000000114e+02 3.050000000000000000e+02 3.228999999999999773e+02 3.044000000000000341e+02 4.654000000000000341e+02 3.585000000000000568e+02 3.165999999999999659e+02 3.028999999999999773e+02 1.465000000000000000e+02 3.651000000000001364e+02 3.720000000000000568e+02 4.148000000000000114e+02 3.206000000000000796e+02 2.112999999999999829e+02
3.760000000000000000e+02 3.850000000000000000e+02 4.288999999999999773e+02 4.208000000000000682e+02 3.612999999999999545e+02 3.425000000000000000e+02 5.177999999999999545e+02 4.161000000000000796e+02 3.382999999999999545e+02 4.469000000000000341e+02 4.493000000000000114e+02 4.976000000000000796e+02 4.625000000000000568e+02 3.170999999999999659e+02
1.030000000000000142e+02 1.945999999999999943e+02 2.099999999999999716e+02 2.975000000000000000e+02 1.531000000000000227e+02 1.492999999999999829e+02 4.581999999999999886e+02 4.010999999999999659e+02 1.131999999999999886e+02 8.329999999999999716e+01 3.581999999999999886e+02 1.816000000000000512e+02 3.025000000000000000e+02 1.224000000000000057e+02
1.901000000000000227e+02 2.856999999999999886e+02 3.226000000000000227e+02 3.207999999999998977e+02 1.864999999999999716e+02 2.494000000000000057e+02 2.192999999999999545e+02 3.127999999999999545e+02 2.205000000000000284e+02 3.040999999999999659e+02 3.124999999999999432e+02 2.855000000000000000e+02 4.194999999999999432e+02 9.749999999999998579e+01
2.813999999999999773e+02 2.014000000000000057e+02 2.508999999999999773e+02 2.164000000000000625e+02 2.550000000000000000e+02 3.161000000000000227e+02 1.430999999999999943e+02 1.344000000000000057e+02 1.994000000000000625e+02 1.887000000000000171e+02 1.365000000000000000e+02 2.084000000000000341e+02 1.290000000000000284e+02 7.009999999999999432e+01
1.554000000000000057e+02 2.414000000000000057e+02 7.840000000000000568e+01 1.087000000000000028e+02 1.271999999999999886e+02 1.093999999999999773e+02 9.490000000000000568e+01 1.678999999999999773e+02 1.546000000000000227e+02 1.955000000000000000e+02 1.923000000000000114e+02 1.182999999999999972e+02 1.490000000000000284e+02 1.593999999999999488e+02
1.679000000000000057e+02 1.348999999999999773e+02 1.840999999999999659e+02 1.865999999999999659e+02 1.026999999999999886e+02 1.305999999999999943e+02 1.236000000000000085e+02 1.382999999999999829e+02 1.750000000000000284e+02 1.567000000000000171e+02 1.372999999999999829e+02 2.000999999999999943e+02 1.260999999999999943e+02 2.124000000000000057e+02
2.375000000000000284e+02 2.705000000000000000e+02 2.518000000000000114e+02 3.035999999999999659e+02 1.866999999999999886e+02 1.796999999999999886e+02 3.003999999999999773e+02 3.368000000000000682e+02 2.286999999999999886e+02 2.221999999999999886e+02 2.868999999999999773e+02 3.798999999999999773e+02 2.911999999999999886e+02 2.098999999999999773e+02
2.036999999999999886e+02 1.456999999999999886e+02 2.024999999999999716e+02 2.090000000000000000e+02 1.875000000000000000e+02 3.031999999999999318e+02 1.980000000000000284e+02 2.231999999999999886e+02 1.560000000000000284e+02 1.878000000000000114e+02 2.260999999999999943e+02 2.567999999999999545e+02 1.917000000000000171e+02 2.585999999999999659e+02
7.670000000000001705e+01 1.903000000000000114e+02 3.346999999999999886e+02 3.070000000000000000e+02 1.277000000000000028e+02 1.740999999999999659e+02 2.663999999999999773e+02 1.886999999999999886e+02 2.046000000000000227e+02 1.754999999999999716e+02 2.445999999999999659e+02 3.813999999999999204e+02 2.150999999999999943e+02 1.523999999999999773e+02
2.823000000000000114e+02 3.135000000000000000e+02 2.264000000000000341e+02 2.300999999999999943e+02 2.774000000000000341e+02 2.357999999999999829e+02 3.214999999999999432e+02 2.949000000000000341e+02 3.425999999999999659e+02 3.030000000000000000e+02 3.020000000000000000e+02 2.948999999999999773e+02 2.282000000000000171e+02 3.429000000000000341e+02
1.056999999999999886e+02 1.680999999999999943e+02 1.472000000000000171e+02 1.410999999999999943e+02 1.111000000000000085e+02 8.650000000000000000e+01 5.779999999999999716e+01 1.075000000000000000e+02 1.556999999999999886e+02 1.051999999999999886e+02 1.041000000000000085e+02 1.202000000000000028e+02 1.591999999999999886e+02 8.020000000000000284e+01
2.043999999999999773e+02 2.362999999999999829e+02 2.584000000000000341e+02 2.399999999999999716e+02 7.929999999999999716e+01 2.568000000000000114e+02 1.540000000000000000e+02 2.017000000000000171e+02 2.581999999999999318e+02 2.603999999999999773e+02 1.676999999999999886e+02 3.275999999999999659e+02 2.033000000000000114e+02 1.800999999999999659e+02
1.779000000000000057e+02 2.708000000000000114e+02 1.875999999999999943e+02 3.944999999999999432e+02 8.799999999999998579e+01 2.563000000000000114e+02 3.255000000000000000e+02 3.174999999999999432e+02 2.663000000000000114e+02 2.314000000000000341e+02 2.890999999999999659e+02 3.080000000000000000e+02 2.446999999999999886e+02 1.300000000000000000e+02
1.968999999999999773e+02 1.186000000000000227e+02 1.469000000000000057e+02 1.716999999999999886e+02 1.104999999999999716e+02 1.268999999999999915e+02 1.526999999999999886e+02 1.872999999999999545e+02 1.600000000000000000e+02 1.326000000000000227e+02 2.346999999999999602e+02 1.722999999999999829e+02 2.167999999999999545e+02 1.416999999999999886e+02
1.685000000000000284e+02 1.799000000000000057e+02 2.348000000000000114e+02 2.063999999999999488e+02 7.009999999999999432e+01 1.250000000000000000e+02 1.764000000000000057e+02 2.071000000000000227e+02 3.520000000000000284e+01 2.291999999999999886e+02 1.806000000000000227e+02 2.601000000000000227e+02 1.958000000000000114e+02 3.364000000000000341e+02
2.515999999999999659e+02 5.589999999999999147e+01 1.673999999999999773e+02 1.255000000000000000e+02 3.700000000000000000e+01 8.400000000000000000e+01 1.026000000000000085e+02 1.436000000000000227e+02 1.016999999999999886e+02 1.764000000000000341e+02 9.150000000000000000e+01 1.289000000000000057e+02 1.076000000000000085e+02 1.111000000000000227e+02
1.951999999999999602e+02 2.723999999999999773e+02 1.164999999999999858e+02 2.034000000000000057e+02 1.318000000000000114e+02 2.236999999999999886e+02 4.237000000000000455e+02 3.566000000000000227e+02 2.358000000000000114e+02 2.312000000000000171e+02 3.180000000000000000e+02 2.284000000000000341e+02 2.620999999999999091e+02 1.907000000000000455e+02
6.630000000000001137e+01 1.279000000000000057e+02 1.482000000000000171e+02 1.274000000000000057e+02 5.689999999999999858e+01 1.580999999999999943e+02 5.079999999999999716e+01 2.799999999999999645e+01 7.190000000000000568e+01 5.140000000000001279e+01 4.550000000000000000e+01 6.650000000000000000e+01 1.195999999999999943e+02 4.050000000000000000e+01
2.417000000000000171e+02 2.831000000000000227e+02 1.757999999999999829e+02 1.702999999999999829e+02 1.107000000000000313e+02 3.465000000000000000e+02 2.289000000000000341e+02 1.856000000000000227e+02 2.440999999999999375e+02 2.314999999999999716e+02 2.234999999999999716e+02 2.635000000000000000e+02 3.559999999999999432e+02 1.787999999999999545e+02
3.269999999999999432e+02 4.250999999999999659e+02 4.353999999999999204e+02 2.843999999999999773e+02 1.690000000000000284e+02 1.996000000000000227e+02 3.841000000000000227e+02 3.705000000000000568e+02 4.965000000000000568e+02 4.113000000000000682e+02 3.792999999999999545e+02 3.521000000000000227e+02 2.273000000000000114e+02 1.855999999999999943e+02
2.296000000000000227e+02 2.554000000000000341e+02 1.606999999999999886e+02 1.592000000000000171e+02 1.794000000000000341e+02 2.522000000000000455e+02 9.369999999999998863e+01 2.156999999999999886e+02 2.321999999999999886e+02 2.214000000000000341e+02 2.900000000000000000e+02 2.006000000000000227e+02 2.566000000000000227e+02 2.001999999999999886e+02
2.886999999999999886e+02 2.120999999999999943e+02 2.590000000000000568e+02 1.905999999999999943e+02 3.400999999999999091e+02 2.543000000000000114e+02 1.395000000000000284e+02 1.819000000000000341e+02 2.794999999999999432e+02 2.052000000000000171e+02 1.222999999999999687e+02 1.684000000000000057e+02 1.428999999999999488e+02 2.277000000000000171e+02
3.070999999999999659e+02 2.870000000000000000e+02 3.552000000000000455e+02 4.004000000000000341e+02 3.081999999999999886e+02 2.492999999999999545e+02 3.288999999999999773e+02 3.346999999999999318e+02 3.036999999999999886e+02 3.176999999999999886e+02 2.946000000000000227e+02 3.660000000000000568e+02 3.223000000000000114e+02 3.145999999999999659e+02
1.709999999999999787e+01 9.019999999999998863e+01 6.500000000000001421e+01 6.650000000000000000e+01 2.670000000000000284e+01 2.679999999999999716e+01 1.291000000000000227e+02 4.900000000000000000e+01 2.409999999999999787e+01 3.400000000000000000e+01 5.340000000000000568e+01 5.490000000000000568e+01 8.559999999999999432e+01 4.119999999999999574e+01
2.905999999999999659e+02 3.272999999999999545e+02 4.225000000000000000e+02 4.501000000000000227e+02 3.534000000000000341e+02 2.911000000000000227e+02 2.588000000000000114e+02 2.716999999999999318e+02 5.109999999999999432e+01 3.661999999999999886e+02 3.125999999999999659e+02 4.363999999999999204e+02 3.349000000000000341e+02 2.642000000000000455e+02
2.504999999999999432e+02 3.436000000000000227e+02 4.395000000000000000e+02 4.073999999999999773e+02 1.499999999999999716e+02 3.308000000000000114e+02 5.490999999999999091e+02 3.932000000000000455e+02 3.300000000000000000e+02 2.810000000000000000e+02 4.299999999999999432e+02 4.177999999999999545e+02 3.579000000000000341e+02 1.968999999999999773e+02
1.693999999999999773e+02 2.715000000000000000e+02 1.340999999999999943e+02 2.334999999999999716e+02 1.450999999999999943e+02 1.903000000000000398e+02 2.208000000000000114e+02 1.950000000000000000e+02 2.551000000000000227e+02 2.403000000000000398e+02 2.611000000000000227e+02 1.813000000000000114e+02 7.790000000000000568e+01 2.435000000000000000e+02
1.416999999999999886e+02 1.321000000000000227e+02 1.069000000000000057e+02 9.510000000000000853e+01 1.228999999999999915e+02 7.800000000000000000e+01 2.361999999999999886e+02 2.393999999999999773e+02 1.671999999999999886e+02 1.135000000000000000e+02 1.875999999999999943e+02 1.145999999999999801e+02 2.046000000000000227e+02 1.460999999999999943e+02
1.381999999999999886e+02 1.580999999999999659e+02 1.429999999999999716e+02 2.250999999999999943e+02 1.097000000000000028e+02 1.486999999999999886e+02 1.881999999999999886e+02 2.088999999999999773e+02 1.428000000000000114e+02 1.511999999999999886e+02 1.632999999999999829e+02 2.300000000000000000e+02 1.830999999999999659e+02 1.957999999999999829e+02
8.410000000000000853e+01 9.560000000000002274e+01 6.330000000000001137e+01 7.739999999999999147e+01 7.290000000000000568e+01 1.185000000000000000e+02 5.109999999999999432e+01 1.145999999999999801e+02 5.669999999999998863e+01 7.970000000000001705e+01 1.356999999999999886e+02 7.230000000000001137e+01 8.850000000000000000e+01 1.205999999999999943e+02
2.721000000000000227e+02 2.888999999999999204e+02 2.835000000000000568e+02 2.468999999999999773e+02 3.959999999999998295e+02 2.547999999999999545e+02 1.821999999999999886e+02 2.649000000000000341e+02 2.857999999999999545e+02 3.745999999999999659e+02 2.288999999999999488e+02 3.197999999999998977e+02 3.038000000000000114e+02 2.462999999999999829e+02
2.634999999999999432e+02 2.223000000000000114e+02 1.361999999999999886e+02 1.538000000000000114e+02 2.272999999999999545e+02 1.769000000000000057e+02 2.673999999999999773e+02 3.621999999999999886e+02 1.997000000000000171e+02 1.879000000000000057e+02 2.348999999999999488e+02 2.174000000000000057e+02 2.888000000000000114e+02 2.101999999999999886e+02
1.398000000000000114e+02 2.451999999999999886e+02 1.197000000000000171e+02 1.335999999999999943e+02 2.566999999999999886e+02 1.640000000000000000e+02 2.070000000000000000e+02 1.285999999999999943e+02 2.000000000000000000e+02 2.270000000000000284e+02 1.330000000000000000e+02 1.107999999999999829e+02 2.107999999999999829e+02 1.591999999999999886e+02
2.150000000000000284e+02 1.535000000000000000e+02 2.037000000000000171e+02 1.624000000000000057e+02 3.672000000000001592e+02 1.985000000000000000e+02 1.449000000000000057e+02 1.932000000000000171e+02 1.698000000000000682e+02 2.086999999999999602e+02 1.622999999999999829e+02 1.781999999999999886e+02 2.114999999999999716e+02 1.615000000000000284e+02
3.850999999999999659e+02 4.815000000000000568e+02 4.506999999999999886e+02 4.376000000000000227e+02 5.685999999999999091e+02 4.919000000000000341e+02 3.837999999999999545e+02 4.610000000000000000e+02 5.046000000000000796e+02 5.535000000000000000e+02 4.569999999999999432e+02 4.566999999999999886e+02 5.100999999999999091e+02 4.654000000000000341e+02
1.199000000000000057e+02 3.779999999999999716e+01 9.800000000000000711e+00 5.599999999999999645e+00 8.690000000000000568e+01 8.970000000000000284e+01 4.700000000000000711e+01 2.210000000000000142e+01 8.020000000000000284e+01 1.110999999999999943e+02 4.019999999999999574e+01 1.040000000000000036e+01 6.679999999999999716e+01 1.210000000000000000e+02
1.958999999999999773e+02 2.988999999999999773e+02 1.751999999999999886e+02 2.099000000000000341e+02 1.325000000000000000e+02 1.564999999999999716e+02 2.008000000000000114e+02 2.491999999999999886e+02 2.646000000000000227e+02 1.785999999999999943e+02 3.154000000000000909e+02 2.075999999999999659e+02 1.785999999999999943e+02 1.993999999999999488e+02
1.529999999999999432e+02 1.735000000000000000e+02 2.576999999999999886e+02 1.970999999999999943e+02 7.250000000000000000e+01 1.606999999999999886e+02 1.898999999999999773e+02 1.350999999999999659e+02 1.193000000000000114e+02 1.362999999999999829e+02 1.741999999999999602e+02 9.939999999999997726e+01 2.155999999999999943e+02 1.181000000000000227e+02
2.455000000000000284e+02 1.766999999999999602e+02 1.465999999999999943e+02 1.210000000000000142e+02 2.700000000000000568e+02 1.917000000000000171e+02 7.220000000000001705e+01 9.300000000000001421e+01 2.069000000000000057e+02 1.924000000000000341e+02 1.267000000000000028e+02 1.475000000000000284e+02 1.417999999999999829e+02 1.553999999999999773e+02
1.281000000000000227e+02 1.634999999999999716e+02 1.075000000000000000e+02 1.057000000000000028e+02 1.265999999999999943e+02 1.302999999999999545e+02 9.449999999999998579e+01 1.483000000000000114e+02 1.086000000000000085e+02 1.693000000000000114e+02 1.379000000000000057e+02 9.849999999999998579e+01 2.181000000000000227e+02 1.874000000000000057e+02
9.499999999999998579e+01 3.810000000000000142e+01 8.909999999999999432e+01 1.283000000000000114e+02 8.089999999999999147e+01 1.362999999999999829e+02 8.429999999999998295e+01 3.529999999999999716e+01 8.670000000000000284e+01 8.050000000000001421e+01 5.380000000000000426e+01 1.127999999999999972e+02 1.040999999999999943e+02 1.268999999999999915e+02
1.694000000000000341e+02 1.626000000000000227e+02 2.182999999999999829e+02 2.865000000000000000e+02 1.919000000000000057e+02 1.845999999999999943e+02 2.189999999999999716e+02 2.819000000000000341e+02 1.819000000000000057e+02 1.818999999999999773e+02 1.546999999999999886e+02 3.631999999999999886e+02 1.315999999999999943e+02 1.961999999999999886e+02
1.674999999999999716e+02 3.493999999999999773e+02 2.299000000000000057e+02 1.740999999999999943e+02 1.299000000000000057e+02 2.230999999999999943e+02 2.064000000000000057e+02 2.124000000000000057e+02 2.461000000000000227e+02 1.749000000000000057e+02 2.598000000000000114e+02 1.425000000000000284e+02 1.943999999999999773e+02 2.316999999999999602e+02
1.049000000000000057e+02 1.120999999999999943e+02 2.318999999999999773e+02 3.208999999999999773e+02 2.260000000000000142e+01 9.250000000000001421e+01 1.281999999999999886e+02 2.095999999999999659e+02 1.570000000000000000e+02 1.805999999999999659e+02 1.540000000000000000e+02 2.146000000000000227e+02 1.845000000000000000e+02 1.540000000000000000e+02
3.531000000000000227e+02 3.036000000000000227e+02 2.689000000000000341e+02 2.325999999999999943e+02 3.475999999999999659e+02 2.018000000000000114e+02 3.150999999999999659e+02 3.316999999999999886e+02 3.322999999999999545e+02 3.426000000000000227e+02 3.331999999999999886e+02 2.501000000000000227e+02 3.432999999999999545e+02 3.421000000000000227e+02
